Скважина;Дата;Дебит жидкости;Давление буферное;Давление затрубное;Загрузка;Обводненность;Р на приеме насоса;Частота вращения двиг.;Активная мощность;БДПВ Объем в пересчете на сутки;БДПВ Расход воды;Давление в коллекторе;Полная мощность;Расход газа на сутки;Расход нефти;Газовый фактор;Газожидкостной фактор;Уплотненный дебит (виртуальный расходомер)
Az_476;04.08.2025;41.57;14.558578;14.792891;19.047393;30.35;36.362204;29.620332;78.949882;0;0;0;124.737844;39630;24.78;1599.273608;953.33173;41.57
Az_476;05.08.2025;43.22;15.004063;15.251731;22.048077;30.34;35.708798;33.55262;90.38137;0;0;0;143.029014;37450;25.77;1453.240202;866.496992;43.22
Az_476;06.08.2025;45.94;15.326432;15.566553;21.150485;31.73;35.564709;32.182039;87.550485;0;0;0;138.827961;39100;26.85;1456.238361;851.110144;45.94
Az_476;07.08.2025;43.92;15.381359;15.588447;21.582524;28.5;35.463617;33.458471;89.126456;0;0;0;141.543034;37670;26.88;1401.41369;857.695811;43.92
Az_476;08.08.2025;41.24;16.280546;16.438836;21.409739;23.99;35.376247;32.664014;88.441568;0;0;0;140.416865;34820;26.83;1297.800969;844.325897;41.24
Az_476;09.08.2025;42.13;15.087659;15.228537;22.434146;30.19;34.979293;34.322098;91.92561;0;0;0;144.96939;36920;25.18;1466.24305;876.335153;42.13
Az_476;10.08.2025;42.47;14.948946;15.09424;21.368873;30.97;34.970196;33.055784;88.666544;0;0;0;141.875613;36600;25.1;1458.167331;861.784789;42.47
Az_476;11.08.2025;43.95;13.989609;14.131276;20.855469;27.59;35.330052;32.424297;86.196875;0;0;0;138.146302;37680;27.25;1382.752294;857.337884;43.95
Az_476;12.08.2025;;12.547512;12.684047;23.377907;;34.576977;35.75307;96.109535;0;0;0;150.447093;;;;;
Az_476;13.08.2025;43.21;15.54355;15.713295;18.191415;20.72;36.136172;27.976288;74.445128;0;0;0;118.342413;38280;29.32;1305.593452;885.90604;43.21
Az_476;14.08.2025;42.915;14.941717;15.138144;22.781903;31.24;34.355499;34.61116;93.747912;0;0;0;149.856009;38015;25.28;1503.757911;885.820809;42.915
Az_476;15.08.2025;42.24;13.807654;13.970427;20.195498;36.81;35.157488;30.972488;82.972512;0;0;0;130.949953;42600;22.85;1864.332604;1008.522727;42.24
Az_476;16.08.2025;40.125;14.596651;14.778821;23.096698;31.105;34.247264;34.889906;94.814505;0;0;0;149.727759;41055;23.705;1731.913099;1023.17757;40.125
Az_476;17.08.2025;;14.157303;14.3425;23.772463;;34.078258;36.422368;97.915028;0;0;0;155.433427;;;;;
Az_476;18.08.2025;41.65;14.32464;14.513619;21.864269;33.68;34.36993;33.20587;89.558585;0;0;0;142.063155;38330;23.65;1620.718816;920.288115;41.65
Az_476;19.08.2025;43.01;14.590609;14.771124;21.866511;33.745;34.385785;33.164333;89.591616;0;0;0;142.382436;42330;24.415;1733.770223;984.189723;43.01
Az_476;20.08.2025;30.83;15.266493;15.454479;20.883886;13.67;34.405261;31.848223;86.038033;0;0;0;136.691351;35140;22.79;1541.904344;1139.798897;30.83
Az_476;21.08.2025;41.39;13.25678;13.453696;15.772109;30.34;35.6639;24.454399;65.538435;0;0;0;105.657098;36750;24.68;1489.059968;887.895627;41.39
Az_476;22.08.2025;44.99;14.522715;14.720116;20.513921;35.71;35.052506;30.832877;84.740371;0;0;0;136.680557;41165;24.75;1663.232323;914.981107;44.99
Az_476;23.08.2025;44.2;14.491302;14.673023;22.981395;35.87;34.060395;34.633605;95.412674;0;0;0;153.476512;44100;24.26;1817.80709;997.737557;44.2
Az_476;24.08.2025;43.01;14.686118;14.889765;20.165882;36.34;34.631365;30.603412;83.317647;0;0;0;133.986235;39170;23.44;1671.075085;910.718438;43.01
Az_476;25.08.2025;42.58;14.405446;14.592334;23.156757;37.87;33.709199;35.262723;96.098741;0;0;0;154.407323;38380;22.64;1695.229682;901.362142;42.58
Az_476;26.08.2025;42.76;13.704072;13.892602;20.652715;34.99;33.90267;31.73871;86.168891;0;0;0;139.341787;40820;23.795;1715.486447;954.630496;42.76
Az_476;27.08.2025;44.09;15.265953;15.469482;23.665882;35.9;33.5292;35.691765;97.438282;0;0;0;156.126;38650;24.19;1597.767673;876.616013;44.09
Az_476;28.08.2025;41.75;14.469129;14.625388;20.507059;35.89;34.198565;30.758141;84.544353;0;0;0;134.606541;40040;22.91;1747.708424;959.041916;41.75
Az_476;29.08.2025;44;14.305995;14.45331;23.452546;37.97;33.35287;35.521366;97.219491;0;0;0;154.946042;38690;23.375;1655.187166;879.318182;44
Az_476;30.08.2025;41.395;14.585359;14.752057;19.94378;35.91;34.033206;30.587727;82.52744;0;0;0;133.065598;38850;22.72;1709.947183;938.519145;41.395
Az_476;31.08.2025;43.2;13.357193;13.522947;23.574246;41.78;33.035012;35.768515;97.497726;0;0;0;154.918608;41150;21.53;1911.286577;952.546296;43.2
Az_476;01.09.2025;26.4;12.573387;12.760829;10.116359;23.32;36.677442;15.989493;42.394171;0;0;0;67.401382;30610;17.33;1766.301212;1159.469697;26.4
Az_476;02.09.2025;;4.992376;13.695884;15.185714;;38.502066;22.437604;62.17033;0;0;0;99.45956;;;;;
Az_476;03.09.2025;47.79;7.004813;14.641737;28.769737;24.12;33.580763;45.039289;118.690789;0;0;0;187.227026;45523.333333;26.18;1738.85918;952.570273;47.79
Az_476;04.09.2025;47.05;4.921998;13.519406;21.059361;44.08;34.833767;31.651621;86.693037;0;0;0;139.760731;41770;22.52;1854.795737;887.778959;47.05
Az_476;05.09.2025;42.02;5.736872;13.216767;19.283721;40.54;35.070674;29.615302;79.335628;0;0;0;127.867326;37130;21.38;1736.669785;883.626844;42.02
Az_476;06.09.2025;32.845;5.913915;13.127707;22.015366;22.235;34.398203;33.45669;90.66974;0;0;0;144.760284;31435;19.94;1576.479438;957.071091;32.845
Az_476;07.09.2025;42.53;6.125974;13.812605;21.351163;43.79;34.252093;32.109558;87.463256;0;0;4.706419;140.333953;40190;20.47;1963.361016;944.980014;42.53
Az_476;08.09.2025;47.08;6.314245;13.850915;22.008009;39.2;33.866293;33.131556;89.742563;0;0;12.954554;142.805561;41960;24.5;1712.653061;891.248938;47.08
Az_476;09.09.2025;42.37;6.405188;14.046488;22.407317;37.41;33.211634;33.299805;91.557195;0;0;13.062098;147.075854;38300;22.7;1687.22467;903.941468;42.37
Az_476;10.09.2025;67.08;6.379822;14.311644;36.319635;33.75;28.753379;54.268699;150.077854;0;0;13.073379;232.17032;57630;38.04;1514.984227;859.123435;67.08
Az_476;11.09.2025;53.4;6.373401;13.670806;37.445853;37.875;27.995876;56.907949;155.797696;0;0;13.084724;231.391935;57485;28.395;2024.47614;1076.498127;53.4
Az_476;12.09.2025;24.685;6.271411;14.136484;23.625571;56.8;31.199384;37.748767;98.290868;0;0;13.096073;151.053425;50455;18.26;2763.143483;2043.953818;24.685
Az_476;13.09.2025;42.73;6.316543;14.194226;23.317552;14.68;31.308961;35.344134;96.353926;0;0;13.10746;152.952194;62070;31.21;1988.785646;1452.609408;42.73
Az_476;14.09.2025;24.81;6.078219;14.131437;26.498058;63.71;35.396738;34.130971;106.299029;0;0;13.120583;167.270097;16210;7.71;2102.464332;653.365578;24.81
Az_476;15.09.2025;;5.937915;13.572265;25.836096;;45.532891;29.394494;104.221547;0;0;13.134622;158.216575;;;;;
Az_476;16.09.2025;0;4.516609;13.033027;16.154297;;56.970742;18.524277;65.727988;0;0;13.147715;99.324609;;;;;0
Az_476;17.09.2025;285.3;-0.066989;13.926019;42.163194;23.12;47.99669;48.403565;172.078241;0;0;13.161481;261.6375;41300;187.8;219.914803;144.759902;285.3
Az_476;18.09.2025;259.05;0.633873;14.310108;42.610753;23.195;42.59972;51.003161;176.503871;0;0;13.17329;270.272258;41825;170.25;245.668135;161.455318;259.05
Az_476;19.09.2025;238.4;11.489588;14.170911;40.941584;22.9;40.582;51.003584;172.934653;0;0;13.185564;268.545347;45060;157.3;286.458996;189.010067;238.4
Az_476;20.09.2025;211.9;13.934444;14.209444;39.79321;25.04;39.104095;51.103107;168.121605;0;0;13.198313;261.228395;44440;136;326.764706;209.721567;211.9
Az_476;21.09.2025;199.9;14.210216;14.498157;39.126471;25.015;38.353353;51.106392;166.637451;0;0;13.212882;258.807843;45690;128.3;356.118472;228.564282;199.9
Az_476;22.09.2025;192.85;14.546271;14.833071;38.654479;26.63;37.001133;51.139159;166.43638;0;0;13.225795;257.782633;46060;121.1;380.346821;238.838475;192.85
Az_476;23.09.2025;183.45;14.45046;14.726409;38.491713;30.24;37.974899;51.091657;164.443094;0;0;13.240884;257.582136;45870;109.65;418.331053;250.040883;183.45
Az_476;24.09.2025;171;15.218262;15.49411;39.206544;32.73;39.821861;51.221963;165.461963;0;0;13.254479;257.672802;42100;98.485;427.476265;246.19883;171
Az_476;25.09.2025;177.8;15.741044;16.038789;42.327766;33.09;38.031148;52.722422;177.339457;0;0;13.266722;268.481211;42760;101.85;419.833088;240.494938;177.8
Az_476;26.09.2025;205.3;15.814499;16.078695;43.384615;50.906667;36.754685;52.072051;184.003497;0;0;13.278718;279.888578;43633.333333;85.946667;507.679181;212.534502;205.3
Az_476;27.09.2025;188.55;18.705588;18.94183;42.237958;45.53;36.498304;52.341715;178.95973;0;0;13.29262;272.620424;41585;87.875;473.229018;220.551578;188.55
Az_476;28.09.2025;181.35;18.421004;18.693258;42.163826;43.98;35.741705;52.852311;178.395833;0;0;13.305511;270.608523;42930;86.97;493.618489;236.724566;181.35
Az_476;29.09.2025;;17.637092;17.8225;42.836735;;34.667262;54.30699;180.344728;0;0;13.320663;270.214626;;;;;
Az_476;30.09.2025;;12.739164;17.524281;30.53777;;38.089784;38.975522;129.349191;0;0;13.335486;191.736331;;;;;
Az_476;01.10.2025;171.9;18.911954;19.003576;39.939709;34.74;39.320624;49.730478;168.291268;0;0;13.349168;251.25447;42700;96.05;444.560125;248.400233;171.9
Az_476;02.10.2025;164.7;20.060112;20.343645;43.757944;33.78;35.133065;55.209103;184.286542;0;0;13.36357;267.880935;44560;93.36;477.292202;270.55252;164.7
Az_476;03.10.2025;158.8;19.60905;19.870785;44.920799;31.37;33.635675;56.252548;185.500551;0;0;13.379683;265.936501;48850;93.31;523.523738;307.619647;158.8
Az_476;04.10.2025;;19.097456;19.37524;45.378664;;32.962743;56.97925;187.18347;0;0;13.400574;265.763658;;;;;
Az_476;05.10.2025;;17.613688;17.87494;45.019759;;32.461515;57.655357;189.391328;0;0;13.423842;267.549616;;;;;
Az_476;06.10.2025;;17.233205;17.446636;44.698188;;32.01855;57.85932;187.137033;0;0;13.448188;264.27248;;;;;
Az_476;07.10.2025;;17.72356;17.969054;44.998406;;31.821201;58.074878;188.226993;0;0;13.471679;265.105951;;;;;
Az_476;08.10.2025;;20.209957;20.404418;44.862608;;31.717812;58.112909;187.642672;0;0;13.497306;264.612069;;;;;
Az_476;09.10.2025;;21.071916;21.2336;45.21777;;31.446829;58.128955;189.545993;0;0;13.520557;266.296516;;;;;
Az_476;10.10.2025;136.3;18.646456;18.889137;45.118644;27.815;30.930493;58.487519;187.126656;0;0;13.540801;262.986595;54720;84.23;649.649768;401.467351;136.3
Az_476;11.10.2025;134;16.723437;16.954892;44.249226;30.06;30.685139;58.739675;187.209752;0;0;13.557523;263.406502;53020;80.25;660.685358;395.671642;134
Az_476;12.10.2025;133.4;17.004617;17.254878;42.954323;29.53;30.504062;58.746737;184.634421;0;0;13.574747;259.217455;51780;80.46;643.54959;388.155922;133.4
Az_476;13.10.2025;129.35;16.835308;17.102991;41.117757;29.17;30.512355;58.307421;182.742804;0;0;13.589738;258.775701;52860;78.425;674.019764;408.658678;129.35
Az_476;14.10.2025;128.7;16.452924;16.685035;40.634948;30;30.313253;58.430744;181.071107;0;0;13.60474;256.399135;52730;77.13;683.650979;409.71251;128.7
Az_476;15.10.2025;129.25;16.633882;16.895608;41.072549;31.565;30.142392;58.560902;182.030392;0;0;13.618569;256.827059;52995;75.675;700.297324;410.019342;129.25
Az_476;16.10.2025;128.75;17.584125;17.839983;41.075758;30.14;29.990976;58.522205;182.766835;0;0;13.634175;257.637037;53450;76.95;694.606888;415.145631;128.75
Az_476;17.10.2025;124.066667;18.483578;18.69936;41.270245;27.71;29.847024;58.465744;183.512053;0;0;13.648041;258.595104;51956.666667;76.766667;676.812853;418.780226;124.066667
Az_476;18.10.2025;126.466667;18.55108;18.745009;40.673184;26.463333;29.741527;58.617244;182.382682;0;0;13.663464;258.605028;51040;79.61;641.125487;403.584607;126.466667
Az_476;19.10.2025;128.4;18.154205;18.375071;41.118375;26.96;29.504947;58.504064;182.506184;0;0;13.676625;258.665724;49480;80.3;616.18929;385.358255;128.4
Az_476;20.10.2025;124.25;13.956378;18.504708;31.149635;24.645;32.176168;44.968741;140.201734;0;0;13.693066;199.186314;50930;80.195;635.077;409.899396;124.25
Az_476;21.10.2025;135.566667;19.866341;20.092037;40.743243;27.833333;31.912391;57.603139;183.782328;0;0;13.705696;264.809148;52723.333333;83.733333;629.657643;388.910745;135.566667
Az_476;22.10.2025;119.1;18.53426;18.693191;40.458418;28.44;30.457099;58.600162;183.289047;0;0;13.718174;261.174645;55890;72.94;766.24623;469.269521;119.1
Az_476;23.10.2025;125.05;17.265992;17.450757;40.381391;24.55;30.178548;58.768405;181.213088;0;0;13.732577;256.182413;51630;80.745;639.420398;412.87485;125.05
Az_476;24.10.2025;120.15;16.586163;16.667907;40.329457;31.58;30.033818;58.553062;180.434884;0;0;13.745136;254.188566;48735;70.38;692.455243;405.617978;120.15
Az_476;25.10.2025;116.1;15.753494;15.850982;38.907407;32.665;30.252061;57.5;174.813527;0;0;13.760338;249.61723;50040;66.92;747.758518;431.007752;116.1
Az_476;26.10.2025;123.8;15.54748;15.78;38.361331;32.84;30.22588;57.5;174.064184;0;0;13.776292;249.378922;52200;71.18;733.352065;421.647819;123.8
Az_476;27.10.2025;113.9;15.654647;14.606064;31.421378;30.23;32.529152;46.528269;142.234223;0;0;13.793534;202.870141;50100;68;736.764706;439.859526;113.9
Az_476;28.10.2025;;8.172035;3.790838;0;;45.637577;0;0;0;0;13.803192;0;;;;;
Az_476;29.10.2025;201.45;15.786834;15.270105;41.614983;20.925;31.393432;56.341359;183.847213;0;0;13.814878;259.821603;54690;136.25;401.394495;271.481757;201.45
Az_476;30.10.2025;151;16.694693;16.898696;39.178771;24.65;28.184972;57.5;174.576723;0;0;13.829385;249.178957;55370;97.42;568.363786;366.688742;151
Az_476;31.10.2025;138.95;16.356289;16.590859;38.480241;30.045;28.16421;57.192869;172.514777;0;0;13.844622;249.38488;53075;83.43;636.162052;381.971932;138.95
Az_476;01.11.2025;116.5;17.28873;17.465574;39.326844;33.74;29.850943;57.081107;174.032582;0;0;13.857869;250.608607;52130;66.09;788.772885;447.467811;116.5
Az_476;02.11.2025;117.2;17.264759;17.447763;39.512061;30.14;29.883662;57.5;173.945175;0;0;13.87182;249.491228;49580;70.05;707.780157;423.037543;117.2
Az_476;03.11.2025;117.15;16.847212;16.934055;39.017544;32.055;29.731209;57.758285;175.388694;0;0;13.884269;251.966667;50285;68.14;737.965952;429.236022;117.15
Az_476;04.11.2025;135.2;16.697209;16.946562;38.679298;28.7;29.535804;58;176.030314;0;0;13.897227;252.638262;53690;82.5;650.787879;397.115385;135.2
Az_476;05.11.2025;111.2;16.85303;17.118364;38.773234;30.08;29.52197;58.000112;176.445911;0;0;13.913123;253.771561;47010;66.56;706.280048;422.751799;111.2
Az_476;06.11.2025;179.8;17.713872;18.842989;36.251885;53.01;31.459023;51.784549;164.410244;0;0;13.926071;237.020677;24788.5;58.585;423.120253;137.867075;179.8
Az_476;07.11.2025;120.9;18.355892;18.633973;43.24605;31.85;28.672122;58.71456;192.348758;0;0;13.939097;270.133409;50560;70.52;716.959728;418.196857;120.9
Az_476;08.11.2025;;18.126615;18.348429;39.969027;;29.200088;59;181.680752;0;0;13.951947;258.536504;;;;;
Az_476;09.11.2025;;18.475221;18.6856;39.765263;;29.391011;59;181.829053;0;0;13.963937;258.230737;;;;;
Az_476;10.11.2025;;18.354144;18.533319;39.689218;;29.243214;59;179.711839;0;0;13.975983;255.946934;;;;;
Az_476;11.11.2025;116.6;18.041921;18.157748;39.520661;30.73;29.171632;59;180.129132;0;0;13.988347;256.177479;50810;69.14;734.885739;435.763293;116.6
Az_476;12.11.2025;;15.046928;15.244904;38.290576;;28.964974;59;175.787609;0;0;14.003665;251.320419;;;;;
Az_476;13.11.2025;;14.437131;14.599503;37.845353;;29.131843;59;175.657372;0;0;14.018622;252.384295;;;;;
Az_476;14.11.2025;;14.513646;14.692504;37.954003;;28.923118;59;175.090119;0;0;14.034957;251.151278;;;;;
Az_476;15.11.2025;;14.523115;14.606902;37.95611;;28.965439;59;175.04716;0;0;14.050551;250.166954;;;;;
Az_476;16.11.2025;;14.30653;14.383836;37.689498;;28.944658;59;175.558752;0;0;14.066408;251.114612;;;;;
Az_476;17.11.2025;;14.287658;14.448664;38.015766;;28.838363;59;174.925976;0;0;14.08467;249.81006;;;;;
Az_476;18.11.2025;29.99;14.33744;14.473994;38.227858;64.935;28.730499;59;174.428019;0;0;14.101836;247.753462;49250;21.595;2280.620514;1642.214071;29.99
Az_476;19.11.2025;94.91;14.314596;14.412764;37.876553;36.82;28.861584;59;173.829503;0;0;14.118012;246.957453;53890;51.33;1049.873368;567.801075;94.91
Az_476;20.11.2025;;14.834254;15.041601;38.121664;;28.657975;59;174.645055;0;0;14.135181;249.256358;;;;;
Az_476;21.11.2025;100.275714;15.019511;15.175947;38.857434;25.228571;28.708228;59;173.798982;0;0;14.150407;248.305499;53165.714286;64.168571;828.531992;530.195319;100.275714
Az_476;22.11.2025;99.77625;15.247515;15.372081;38.623232;24.877083;28.676242;59;173.832929;0;0;14.163758;249.089697;52153.75;64.1275;813.282133;522.707057;99.77625
Az_476;23.11.2025;98.97;15.129527;15.15142;38.683128;24.645263;28.558086;59;174.362963;0;0;14.17607;249.096914;50787.368421;63.805263;795.974594;513.159224;98.97
Az_476;24.11.2025;;14.286064;14.444394;38.136183;;28.49831;59;173.230219;0;0;14.189264;250.253082;;;;;
Az_476;25.11.2025;0;14.498387;14.47329;38.363441;;28.422301;59;171.776129;0;0;14.20286;246.987957;54000;;;;0
Az_476;26.11.2025;;14.693579;14.852316;38.832632;;28.330421;59;174.857474;0;0;14.214863;249.002737;;;;;
Az_476;27.11.2025;;14.766667;14.92457;38.93501;;28.321761;59;173.851363;0;0;14.22696;246.885744;;;;;
Az_476;28.11.2025;100.9;15.05488;15.236193;39.065646;32.9;28.053589;59;174.561488;0;0;14.239781;248.198687;49000;57.95;845.556514;485.629336;100.9
Az_476;29.11.2025;86.79;14.392664;14.320825;38.922833;32.77;28.056512;59;173.525793;0;0;14.25277;245.926427;48380;49.95;968.568569;557.437493;86.79
Az_476;30.11.2025;100.1;14.648092;14.671237;38.939203;33.78;28.087379;59;174.308595;0;0;14.264864;247.244235;47400;56.73;835.536753;473.526474;100.1
Az_476;01.12.2025;90.725;14.633041;14.662741;38.966809;33.805;27.911199;59;174.277302;0;0;14.276895;245.7803;45450;51.335;885.360865;500.964453;90.725
Az_476;02.12.2025;85.015;14.587413;14.521731;38.44501;31.605;27.930591;59;172.611202;0;0;14.290102;245.072912;45070;49.72;906.476267;530.14174;85.015
Az_476;03.12.2025;85.663333;14.275011;14.425842;38.4371;35.68;27.810981;59;172.662047;0;0;14.303241;246.465032;51136.666667;47.15;1084.552846;596.949298;85.663333
Az_476;04.12.2025;79.52;14.747309;14.910503;38.932166;31.01;27.69849;59;172.518818;0;0;14.315077;244.76849;54515;46.605;1169.724279;685.550805;79.52
Az_476;05.12.2025;85.89;14.625055;14.777516;39.296703;33.28;27.994198;59;175.460879;0;0;14.326835;247.958681;55830;49.06;1137.994293;650.017464;85.89
Az_476;06.12.2025;86.35;13.853204;14.057163;38.064286;30.62;27.654367;59;171.210204;0;0;14.339612;245.457755;51940;51.28;1012.870515;601.505501;86.35
Az_476;07.12.2025;86.17;14.54403;14.414332;37.886853;30.28;27.724138;59;170.938578;0;0;14.352888;244.584698;50550;51.43;982.889364;586.631078;86.17
Az_476;08.12.2025;72.66;14.747596;14.565351;38.566893;30.07;27.642154;59;171.798639;0;0;14.364512;244.349887;48400;43.49;1112.899517;666.116157;72.66
Az_476;09.12.2025;86.98;14.19113;14.158913;38.467391;31.53;27.516152;59;173.293913;0;0;14.37613;246.402609;46750;50.98;917.026285;537.47988;86.98
Az_476;10.12.2025;88.56;14.457694;14.316401;38.125;34.52;27.59319;59;170.594181;0;0;14.387953;242.904741;42960;49.64;865.431104;485.094851;88.56
Az_476;11.12.2025;86.82;14.525594;14.385292;38.347732;30.8;27.528639;59;170.691577;0;0;14.401555;243.420302;49330;51.42;959.354337;568.187054;86.82
Az_476;12.12.2025;90.995;14.275135;14.293784;38.706081;33.435;27.408829;59;171.635811;0;0;14.413288;243.096622;51670;51.455;1004.178408;567.833397;90.995
Az_476;13.12.2025;98.41;14.472826;14.656424;38.663355;29.93;27.476049;59;171.319205;0;0;14.424923;242.115894;52280;59.02;885.801423;531.246825;98.41
Az_476;14.12.2025;92.705;14.233756;14.175956;38.254444;33.02;27.271;59;170.102889;0;0;14.436578;241.551111;49905;53;941.603774;538.320479;92.705
Az_476;15.12.2025;97.235;14.22833;14.120127;37.94926;30.9;27.298985;59;170.206554;0;0;14.448626;243.835307;47010;57.51;817.423057;483.467887;97.235
Az_476;16.12.2025;86.56;14.381586;14.272708;37.782398;30.1;27.329884;59;169.828433;0;0;14.463017;243.517602;47620;51.79;919.482526;550.138632;86.56
Az_476;17.12.2025;92.7;14.354313;14.524797;37.718569;38.445;27.166867;59;170.374275;0;0;14.475725;243.981625;52470;48.915;1072.677093;566.019417;92.7
Az_476;18.12.2025;97.05;14.284168;14.440688;38.086042;33.35;27.142696;59;172.070172;0;0;14.489713;246.228489;50570;55.37;913.310457;521.071613;97.05
Az_476;19.12.2025;83.33;14.220101;14.354645;37.809331;21.98;27.006957;59;170.55213;0;0;14.503692;244.34787;51570;55.65;926.684636;618.864755;83.33
Az_476;20.12.2025;94.065;14.241719;14.400742;37.723633;34.745;26.950703;59;170.117578;0;0;14.516191;243.51875;51140;52.365;976.606512;543.666614;94.065
Az_476;21.12.2025;87.55;14.23004;14.461129;37.841584;28.985;26.912376;59;171.727327;0;0;14.530198;246.604356;55210;53.17;1038.3675;630.611079;87.55
Az_476;22.12.2025;99.6;14.29649;14.091649;37.718816;31.09;26.843319;59;171.795349;0;0;14.543488;246.313953;51160;58.75;870.808511;513.654618;99.6
Az_476;23.12.2025;100.65;14.198822;14.239401;37.708583;30.175;26.971417;59;170.830539;0;0;14.555788;245.78024;48470;60.175;805.484005;481.569796;100.65
Az_476;24.12.2025;;14.147024;14.158219;38.065789;;26.862004;59;172.106275;0;0;14.446032;247.299393;;;;;
Az_476;25.12.2025;93.795;14.240136;14.247296;38.171206;36.275;26.724805;59;172.104864;0;0;14.172938;245.864008;49405;51.23;964.376342;526.733834;93.795
Az_476;26.12.2025;97.37;14.104909;14.274036;37.933636;34.62;26.702073;59;169.588545;0;0;13.940727;242.786364;56520;54.49;1037.254542;580.466263;97.37
Az_476;27.12.2025;85.3;14.042559;14.020713;37.896709;35.06;26.74936;59;170.266179;0;0;13.864113;243.947898;56250;47.42;1186.208351;659.43728;85.3
Az_476;28.12.2025;91.635;14.21483;13.788485;37.590909;33.615;26.617822;59;170.80625;0;0;14.05072;246.398106;53270;52.145;1021.574456;581.328095;91.635
Az_476;29.12.2025;82.94;14.140117;14.185934;37.82393;27.023333;26.519572;59;171.788521;0;0;14.018872;247.105642;51133.333333;51.77;987.702015;616.509927;82.94
Az_476;30.12.2025;87.735;14.146417;14.214064;37.44385;31.19;26.520553;59;169.611943;0;0;14.04738;244.754189;45925;51.69;888.469723;523.451302;87.735
Az_476;31.12.2025;86.9;13.88819;13.992929;37.809701;38.705;26.360093;59;169.985634;0;0;13.714142;245.478545;54070;45.56;1186.786655;622.209436;86.9
Az_476;01.01.2026;87.266667;13.880756;13.999773;37.758034;32.246667;26.363667;59;171.599622;0;0;13.651304;247.241966;55563.333333;50.53;1099.610792;636.70741;87.266667
Az_476;02.01.2026;82.81;14.070798;14.301297;37.461078;30.62;26.36479;59;168.304391;0;0;13.90497;242.882834;54510;49.175;1108.490086;658.253834;82.81
Az_476;03.01.2026;95.605;14.031456;14.171512;37.550095;29.455;26.347732;59;170.063894;0;0;13.837221;245.281853;53865;57.73;933.050407;563.411955;95.605
Az_476;04.01.2026;89.7825;13.968387;14.158333;37.755376;29.6675;26.177401;59;170.559857;0;0;13.739839;246.26595;55685;54.115;1029.012289;620.22109;89.7825
Az_476;05.01.2026;90.985;13.893882;13.722311;37.856747;36.54;26.178891;59;169.135305;0;0;13.725434;242.545471;53380;49.625;1075.667506;586.690114;90.985
Az_476;06.01.2026;89.78;13.854783;13.996276;38.253308;31.63;26.248847;59;169.110019;0;0;13.651512;239.414178;54560;52.403333;1041.155143;607.70773;89.78
Az_476;07.01.2026;78.255;13.968315;13.981367;38.328652;28.36;26.167809;59;168.849438;0;0;13.789532;239.26779;52650;47.92;1098.706177;672.80046;78.255
Az_476;08.01.2026;70.76;14.159002;14.214906;38.253638;37.17;25.949938;59;168.5842;0;0;13.990312;238.846985;50530;38.06;1327.640568;714.104014;70.76
Az_476;09.01.2026;83.77;14.083609;13.846855;38.495968;36.82;26.063548;59;169.758266;0;0;13.015222;240.307258;47910;45.31;1057.382476;571.923123;83.77
Az_476;10.01.2026;77.15;14.057132;14.025898;38.03539;30.505;26.154065;59;167.553358;0;0;12.21706;237.236842;48370;45.81;1055.882995;626.960467;77.15
Az_476;11.01.2026;83.16;14.013512;13.82381;38.527778;35.65;25.974127;59;170.697024;0;0;13.091508;241.309921;51360;45.81;1121.152587;617.604618;83.16
Az_476;12.01.2026;79.745;14.021101;14.069279;38.397533;27.775;25.933359;59;169.162049;0;0;13.65;239.344972;48905;49.19;994.206139;613.267289;79.745
Az_476;13.01.2026;85.575;13.800272;13.706019;38.467961;34.705;25.841204;59;169.558641;0;0;13.708854;238.260388;48665;47.855;1016.926131;568.682442;85.575
Az_476;14.01.2026;70.12;13.614603;13.468221;38.814313;30.24;25.845087;59;169.500193;0;0;13.630658;238.967505;47290;41.87;1129.448292;674.415288;70.12
Az_476;15.01.2026;88.14;13.78028;13.752631;38.5;28.08;25.88834;59;169.261567;0;0;13.648041;237.647201;43970;54.26;810.357538;498.865441;88.14
Az_476;16.01.2026;86.59;13.736408;13.725398;38.504854;31.84;25.826893;59;169.928738;0;0;14.004311;238.271845;45150;50.52;893.705463;521.422797;86.59
Az_476;17.01.2026;83.275;13.780566;13.707852;38.46582;29.2;25.68877;59;168.101367;0;0;13.778652;235.352148;44920;50.45;890.386521;539.417592;83.275
Az_476;18.01.2026;85.03;13.726181;13.76811;38.63189;26.73;25.712028;59;169.137795;0;0;13.913228;238.250394;45060;53.33;844.927808;529.930613;85.03
Az_476;19.01.2026;83.62;13.555217;13.58372;38.199803;28.885;25.683524;59;168.05374;0;0;13.694016;237.273819;46920;50.895;921.898025;561.109782;83.62
Az_476;20.01.2026;84.75;13.582884;13.629501;38.329945;27.87;25.668577;59;167.685952;0;0;13.573475;236.241959;46990;52.33;897.955284;554.454277;84.75
Az_476;21.01.2026;84.49;13.596583;13.576757;38.415534;30.15;25.712117;59;168.013592;0;0;13.85301;236.925437;45140;50.51;893.684419;534.26441;84.49
Az_476;22.01.2026;76.53;13.745528;13.742623;38.333627;32.72;25.563644;59;167.567254;0;0;13.982553;236.235563;42820;44.07;971.636034;559.519143;76.53
